Name,Year
Roberto Gemello,1999
Dario Albesano,1999
Franco Mana,1999
Snorre Aunet,2005
Valeriu Beiu,2005
T.Q. Huynh,2005
Rudy Setiono,2005
Tugba Taskaya-Temizel,2005
Khurshid Ahmad,2005
George G. Lendaris,1999
T.T. Shannon,1999
A. Rustan,1999
Y. Kurcmatsu,1991
O. Katayama,1991
Makoto Iwata,1991
Soichiro Kitamura,1991
Ali Selamat,2003
Sigeru Omatu,2003
Carl L. Rodriguez,1992
S. Rementeria,1992
Chris Ruiz,1992
A. Lafuente,1992
J. P. Martin,1992
Javier Muguerza,1992
Thanh N. Nguyen,2015
Saeid Nahavandi,2015
Abbas Khosravi,2015
Douglas Creighton,2015
Imali Hettiarachchi,2015
S. Hayman,1999
Amirhossein Shantia,2015
Rik Timmers,2015
Lambert Schomaker,2015
Marco A. Wiering,2015
Nan Jiang,2015
Wenge Rong,2015
Baolin Peng,2015
Yifan Nie,2015
Zhang Xiong,2015
Yauheniya Shynkevich,2015
TM McGinnity,2015
Sonya Coleman,2015
Ammar Belatreche,2015
Benjamin B. Thompson,2003
Ronald Marks,2003
Mohamed A. El-Sharkawi,2003
Walter K. Utt,1999
Ganesh K. Venayagamoorthy,1999
R.G. Harley,1999
De-Shuang Huang,2001
Zheru Chi,2001
Andries P. Engelbrecht,1999
Ian Cloete,1999
Nicola Ancona,2001
Grazia Cicirelli,2001
Antonio Branca,2001
Arcangelo Distante,2001
Jose C. Principe,1999
Dongxin Xu,1999
Wang Shoujue,2003
Chen Xu,2003
Jia Lun Lim,1991
Ho-Chung Lui,1991
Ah-Hwee Tan,1991
H.H. Teh,1991
S. H. Lee,2003
Dominic Palmer-Brown,2003
Jonathan Tepper,2003
Chris Roadknight,2003
Hazem M. Abbas,1992
M.M. Fahmy,1992
Elizabeth C. Behrman,1999
James E. Steck,1999
S. Rachel Skinner,1999
William D. Penny,1999
S. Roberts,1999
Kristof Van Moffaert,2014
Tim Brys,2014
Arjun Chandra,2014
Lukas Esterle,2014
Peter Lewis,2014
Ann Nowé,2014
Andres Coca,2013
Debora C. Correa,2013
Liang Zhao,2013
J. Veezhinathan,1990
D. E. Wagner,1990
A. Joppe,1990
H.R.A. Cardon,1990
Jan C. Bioch,1990
Deli Pei,2013
Huaping Liu,2013
Yulong Liu,2013
Fuchun Sun,2013
Andrea Dal Pozzolo,2014
Reid C. Johnson,2014
Olivier Caelen,2014
Serge Waterschoot,2014
Nitesh V. Chawla,2014
Gianluca Bontempi,2014
Flaton,1989
Toborg,1989
Reza Shoja Ghiass,2013
Ognjen Arandjelovic,2013
Hakim Bendada,2013
Xavier Maldague,2013
Mashud Rana,2013
Irena Koprinska,2013
Abbas Khosravi,2013
Vassilios G. Agelidis,2013
K.F. Kraiss,1990
H. Kuttelwesch,1990
Amr Hussein Yousef,2014
Khan M. Iftekharuddin,2014
Mostafa Rahimi Azghadi,2012
Said F. Al-Sarawi,2012
Nicolangelo Iannella,2012
Derek Abbott,2012
Rauf Izmailov,2013
Vladimir Vapnik,2013
Akshay Vashist,2013
E. Fix,1990
H.G. Armstrong,1990
Wei Zhou,2014
Junhao Wen,2014
Yun Sing Koh,2014
Shafiq Alam,2014
Gillian Dobbie,2014
Azimi-Sadjadi,1989
Citrin,1989
Konrad P. Kording,2002
Peter König,2002
David Klein,2002
Nicolaos B. Karayiannis,1998
Adiel Ismail,2002
Andries P. Engelbrecht,2002
Deniz Erdogmus,2001
Jose C. Principe,2001
G. Lera,1998
M. Pinzolas,1998
Talib S. Hussain,1998
Roger A. Browse,1998
J. K. Hwang,1990
Wing C. Chan,1990
Ii. Marks R.J.,1990
Shengyu Sun,2004
Chia-Lin Tseng,2004
Yi Chen,2004
S.C. Chuang,2004
Hongyan Fu,2004
Michael S. Gashler,2011
Tony Martinez,2011
Daniel P. Riley,2011
Ganesh K. Venayagamoorthy,2011
Mikael Kuusela,2009
Tapani Raiko,2009
Antti Honkela,2009
Juha Karhunen,2009
Ralph Etienne-Cummings,1992
S. Fernando,1992
Jan Van der Spiegel,1992
Peter R. Mueller,1992
Dhananjay S. Phatak,1992
Israel Koren,1992
Guénaël Cabanes,2008
Y. Bennani,2008
Li Di,2000
Song Yong-lun,2000
Ye Feng,2000
Abbas Khosravi,2009
Saeid Nahavandi,2009
Doug Creighton,2009
Cleber Zanchettin,2011
Byron L. D. Bezerra,2011
Washington W. Azevedo,2011
Joachim M. Buhmann,1992
Kuhnel Hj,1992
P. Navarrete,2002
Javier Ruiz-del-Solar,2002
Ernst Kussul,2006
T. Baidyk,2006
Donald C. Wunsch,2006
Oleksandr Makeyev,2006
A. J. Martin,2006
Hsin-Chang Yang,2000
Chung-Hong Lee,2000
Robert Prueckl,2010
Christoph Guger,2010
Vladimir G. Red’ko,2004
Danil V. Prokhorov,2004
Mikhail S. Burtsev,2004
Kyosuke Nishida,2009
Koichiro Yamauchi,2009
Jeffery A. Carroll,2001
T. S. Peterson,2001
N.E. Owens,2001
J. Baruch,1999
Francis T. Thomas,1999
R. Garrido,1999
E. Gortcheva,1999
Sundaram Suresh,2011
K. G. Subramanian,2011
Cesare Alippi,2010
Manuel Roveri,2010
Adam E. Gaweda,2000
Jacek M. Zurada,2000
Albert Samà,2010
Diego E. Pardo-Ayala,2010
Joan Cabestany,2010
Alejandro Rodríguez-Molinero,2010
Abbas Khosravi,2011
Saeid Nahavandi,2011
Doug Creighton,2011
Dipti Srinivasan,2011
S. Krause,2003
Robi Polikar,2003
Maria-Jose Escobar,2002
Javier Ruiz-del-Solar,2002
Han-Tai Shiao,2014
Vladimir Cherkassky,2014
Waibel,1989
Wolfgang Staib,1992
R.B. Staib,1992
Kyuwan Choi,2006
Masahide Sato,2006
Yoji Koike,2006
R. Lang,2002
Kevin Warwick,2002
Mahnaz Arvaneh,2012
Cuntai Guan,2012
Kai Keng Ang,2012
Chai Quek,2012
Craig Fancourt,2000
Jose C. Principe,2000
B.L. Kalman,1991
S. C. Kwasny,1991
Giorgio Giacinto,2000
Fabio Roli,2000
G. Fumerga,2000
M. Husken,2000
Christian Goerick,2000
Paolo Arena,2010
S. De Fiore,2010
Luca Patané,2010
M. Pollino,2010
Cristina Ventura,2010
Udo Seiffert,2006
W. Dich,1998
Karol Grudziński,1998
Geerd H. F. Diercksen,1998
Necdet Coşkun,2003
Taner Yildirim,2003
Jawad Arif,2009
Nilanjan Ray Chaudhuri,2009
S. Ray,2009
Balarko Chaudhuri,2009
Andrea Corradini,2002
Philip R. Cohen,2002
I. Takanami,2000
M. Sato,2000
Yun Yang,2000
Man-Wai Mak,1998
Kin-Sang Cho,1998
Zhishan Guo,2010
Jun Wang,2010
Tiago C. Mota,2009
Antonio C. G. Thome,2009
T. Kidera,2006
Seiichi Ozawa,2006
Shinsuke Abe,2006
Stefano Ferrari,2010
Francesco Bellocchio,2010
Vincenzo Piuri,2010
Nunzio Alberto Borghese,2010
Takeshi Morimoto,1993
Takao Takeuchi,1993
Yasuhiro Hashimoto,1993
Christophe Salperwyck,2011
Vincent Lemaire,2011
Yi Chen,1992
Farokh B. Bastani,1992
Draguna Vrabie,2009
Frank L. Lewis,2009
Robert Kozma,2000
William R. Freeman,2000
Ashfaqur Rahman,2010
Brijesh Verma,2010
W.K. Lai,1992
G.G. Coghill,1992
Blumenstein M,1998
Brijesh Verma,1998
David Gray,2010
David Bowes,2010
Neil Davey,2010
Yi Sun,2010
Bruce Christianson,2010
A.M. Arsenic,2004
Carla J. Merz,1992
D St Clair,1992
W. E. Bond,1992
Thomas Trappenberg,2000
Andrew D. Back,2000
Katsunari Shibata,2011
Hiroki Utsunomiya,2011
Cheng-Jian Lin,2003
Cheng-Chung Chin,2003
Cheng-Ling Lee,2003
Matthew Luciw,2010
Juyang Weng,2010
Hongying Meng,2009
Shigang Yue,2009
Andrew Hunter,2009
Kofi Appiah,2009
Mervyn Hobden,2009
Nigel Priestley,2009
Peter Hobden,2009
Cy Pettit,2009
T. Szabo,2000
Györgyi Horváth,2000
Raoul Tawel,1998
Nazeeh Aranki,1998
Gint Puskorius,1998
Kathryn I. Marko,1998
Linus Feldkamp,1998
J.V. James,1998
Gerald Jesion,1998
Timothy Mark Feldkamp,1998
Ngoc Thanh Nguyen,2010
Chai Quek,2010
Peng Zhuang,2010
Dan Wang,2010
Yi Shang,2010
D. Anthony,1990
Evor L. Hines,1990
J. Barham,1990
David Taylor,1990
Wei Wu,2007
Dong Nan,2007
Zhengxue Li,2007
Jinling Long,2007
Yukinori Sato,1993
Kazunari Shibata,1993
M. Asai,1993
Masaru Ohki,1993
M. Sugie,1993
Takao Sakaguchi,1993
Masa-aki Hashimoto,1993
Yasuo Kuwabara,1993
Z. L. Huang,2000
S.N. Balakrishnan,2000
Donald C. Wunsch,2009
Mikhail A. Kiselev,2016
Sara Ghanavati,2016
Jemal H. Abawajy,2016
Davood Izadi,2016
Ivan Jordanov,2016
Nedyalko Petrov,2016
Alessio Petrozziello,2016
Jan Tkacik,2016
Pavel Kordík,2016
Yingyezhe Jin,2016
Peng Li,2016
Ana L. C. Bazzan,2016
Ricardo Grunitzki,2016
Jason M. Allred,2016
Kaushik Roy,2016
Yuan Ling,2017
Yuan An,2017
Mengwen Liu,2017
Sadid A. Hasan,2017
Yetian Fan,2017
Xiaohua Hu,2017
Surya Narayanan,2017
Ali Shafiee,2017
Rajeev Balasubramonian,2017
Chandranath Adak,2017
Bidyut B. Chaudhuri,2017
Michael Blumenstein,2017
Wentao Li,2017
Min Gao,2017
Wenge Rong,2017
Junhao Wen,2017
Qingyu Xiong,2017
Ruixi Jia,2017
Tong Dou,2017
Junxuan Li,2018
Shaodi You,2018
Antonio Robles-Kelly,2018
James D. OrShea,2018
Keeley Crockett,2018
Wasiq Khan,2018
P Kindynis,2018
Athos Antoniades,2018
Georgios Boultadakis,2018
Zihan Pan,2018
Haizhou Li,2018
Jibin Wu,2018
Yansong Chua,2018
Diego Galeano,2018
Alberto Paccanaro,2018
Meghana Dinesh Kumar,2018
Morteza Babaie,2018
Hamid R. Tizhoosh,2018
Jihye Hwang,2019
Ji Eun Lee,2019
Sungheon Park,2019
Nojun Kwak,2019
Eunji Jun,2019
Ahmad Wisnu Mulyadi,2019
Heung-Il Suk,2019
Luca Albergante,2019
Jonathan Bac,2019
Andrei Zinovyev,2019
Ilianna Kollia,2019
Andreas-Georgios Stafylopatis,2019
Stefanos Kollias,2019
Yoshio Kon'no,2005
Toshimichi Saito,2005
Hiroyuki Torikai,2005
Walter J. Freeman,2005
Mark D. Holmes,2005
Vladimir Pestov,2008
Mateusz Szczepanski,2020
Michał Choraś,2020
Marek Pawlicki,2020
Rafał Kozik,2020
Colin Molter,2005
Utku Salihoglu,2005
Hugues Bersini,2005
Anindya S. Paul,2005
Eric Yuk Fai Wan,2005
Tikara Hosino,2005
Kenji Watanabe,2005
Shuntaro Watanabe,2005
J.T. Fletcher,2003
Seong G. Kong,2003
Vassilios Petridis,2001
Vassilis G. Kaburlasos,2001
Pavlina Fragkou,2001
Alex Kehagias,2001
Yilu Zhang,2001
Juyang Weng,2001
Ray Petridis,1993
S. Kazaplis,1993
A. Papaikonomou,1993
Antônio Lúcio Teixeira,2005
Ana Maria Tomé,2005
Erwin Lang,2005
Peter Gruber,2005
A. Martins da Silva,2005
Leemon C. Baird,2005
David Smalenberger,2005
S. Ingkiriwang,2005
Davide Anguita,2005
Sandro Ridella,2005
Fabio Rivieccio,2005
J. Choi,1992
Bing J. Sheu,1992
Zahangir Alom,2015
Paheding Sidike,2015
Vijayan K. Asari,2015
Tarek M. Taha,2015
Michael Biehl,2015
Barbara Hammer,2015
Frank-Michael Schleif,2015
Gisbert Schneider,2015
Thomas Villmann,2015
Kun Zhan,2015
Jinhui Shi,2015
Qiaoqiao Li,2015
Jicai Teng,2015
Ming-ying Wang,2015
B. Chandra,2015
Rajesh Sharma,2015
Douglas O. Cardoso,2015
Felipe M. G. França,2015
João Gama,2015
E.R. Khan,1991
Nicholas Ling,1991
Rocco De Rosa,2015
Nicolò Cesa-Bianchi,2015
William D. Penny,1999
S. Roberts,1999
W.W.H. Yu,2001
Changhua He,2001
F.J. Maldonado,2003
Michael T. Manry,2003
Tae Hoon Kim,2003
Oliver Buchtala,2003
P. Neumann,2003
Bernhard Sick,2003
F. Langlet,2001
H. Abdulkader,2001
Daniel Roviras,2001
A. Mallet,2001
Francis Castanie,2001
Z. A. Liu,1999
John P. Castagna,1999
D. Kai Tik Chow,2001
Tong Heng Lee,2001
Jahangheer S. Shaik,2003
Khan M. Iftekharuddin,2003
Estevam R. Hruschka,1999
Nelson F. F. Ebecken,1999
V.P. Palgianakos,1999
Michael N. Vrahatis,1999
George D. Magoulas,1999
Anthony Kuh,2001
L. Hoegaerts,2004
Johan A. K. Suykens,2004
Joos Vandewalle,2004
B. De Moor,2004
Kaizhu Huang,2003
I. R. King,2003
Michael R. Lyu,2003
John S. Baras,1990
Anthony LaVigna,1990
Lufuno Marwala,2014
Bhekisipho Twala,2014
James E. Steck,1990
Bruce M. McMillin,1990
Karthik Krishnamurthy,1990
M.R. Ashouri,1990
G.G. Leininger,1990
Yilda Irizarry-Valle,2013
Alice C. Parker,2013
Jonathan Joshi,2013
Yongkang Wong,2012
Mehrtash Harandi,2012
Conrad Sanderson,2012
Brian C. Lovell,2012
Rossen,1989
Anderson,1989
Makram-Ebeid,1989
Sirat,1989
Viala,1989
Principe,1989
Tome,1989
D. Haesloop,1990
B.R. Holt,1990
Jared M. Diamond,1990
Rima McLeod,1990
Witold Pedrycz,1990
Worth,1989
Spencer,1989
Bart Kosko,1990
Madalina M. Drugan,2014
Ann Nowé,2014
Gul Majid Khan,2013
Atif Rashid Khattak,2013
Faheem Zafari,2013
Sahibzada Ali Mahmud,2013
Marcos G. Quiles,2010
Liang Zhao,2010
Fabricio Breve,2010
Anderson Rocha,2010
Min Jiang,2014
Yulong Ding,2014
Ben Goertzel,2014
Zhongqiang Huang,2014
Changle Zhou,2014
Fei Chao,2014
Chaomin Luo,2014
Jiyong Gao,2014
Yi Lu Murphey,2014
Gene Eu Jan,2014
Mohammad Abu Jami'in,2013
Imam Sutrisno,2013
Jinglu Hu,2013
Rocco Langone,2013
Raghvendra Mall,2013
Johan A. K. Suykens,2013
Cortes,1989
Hertz,1989
N.H. Biswas,1991
T.V.M.K. Murthy,1991
M. Chandrasekhar,1991
Zhaohao Wang,2014
Weisheng Zhao,2014
Weisheng Zhao,2014
Youguang Zhang,2014
Jacques-Olivier Klein,2014
Claude Chappert,2014
Yide Zhang,2014
Zhigang Zeng,2014
Zheng Yan,2014
Morasso,1989
Alexis Bondu,2011
Marc Boullé,2011
Mehmet Önder Efe,2001
Okyay Kaynak,2001
Xin Yu,2001
Bogdan M. Wilamowski,2001
E. M. Crispim,2006
Pedro G. Ferreira,2006
António E. Ruano,2006
F. Hergert,1992
W. Finnoff,1992
Hans-Georg Zimmermann,1992
Jezekiel Ben-Arie,1991
K. Raghunath Rao,1991
H. Shindo,2002
Yuzo Hirai,2002
Alireza Khotanzad,1999
Hassan M. Elragal,1999
Beata J. Grzyb,2009
Eris Chinellato,2009
Grzegorz M. Wojcik,2009
Wieslaw A. Kaminski,2009
Yang Yang,2009
Ronald G. Harley,2009
Deepak Divan,2009
Thomas G. Habetler,2009
Matthew Luciw,2008
Juyang Weng,2008
Alan L. Yuille,1991
K. Honda,1991
Carsten Peterson,1991
Zvi Boger,2002
T.W. Frison,1992
Andries P. Engelbrecht,1998
Ian Cloete,1998
Ismail Alzyoud,2006
K. Khorasani,2006
Michael D. Garris,1991
R. Wilkinson,1991
Christine D. Wilson,1991
Zhihang Chen,2006
Chengwen Ni,2006
Yi Lu Murphey,2006
Simona Doboli,2009
Vincent R. Brown,2009
Ali A. Minai,2009
M.C.P. de Souto,2008
Raquel Soares,2008
Alixandre Santana,2008
Anne M. P. Canuto,2008
Xin Jin,2010
Francesco Galluppi,2010
Cameron D. Patterson,2010
Alexander D. Rast,2010
Sergio Davies,2010
Steve Temple,2010
Steve Furber,2010
Yi-Hsin Yu,2010
Pei-Chen Lai,2010
Li-Wei Ko,2010
Chun-Hsiang Chuang,2010
Bor-Chen Kuo,2010
Chin-Teng Lin,2010
José Manuel Márquez,2008
José Ortega,2008
Luis Gonzalez-Abril,2008
Francisco Velasco,2008
Ari Paasio,2002
Mika Laiho,2002
A. Kananen,2002
Kari Halonen,2002
Antonio Serrano,2010
Emilio Soria,2010
José Martín,2010
R. Magdalena,2010
Juan Pablo Gomez,2010
Teijiro Isokawa,2009
Haruhiko Nishimura,2009
Nobuyuki Matsui,2009
Hyeon-Cheol Lee,2003
Yoonsuck Choe,2003
Weicai Zhong,2009
Bijan Raahemi,2009
Jing Liu,2009
Sven F. Crone,2006
Stefan Lessmann,2006
S. Pietsch,2006
Erich Schikuta,2004
Thomas Weishäupl,2004
Fady Alnajjar,2008
Indra Bin Mohd Zin,2008
Kazuo Murase,2008
Garrett S. Rose,2011
Robinson E. Pino,2011
Qing Wu,2011
Brijesh Verma,1998
T.W. Scutt,1991
Robert I. Damper,1991
Bing Han,2010
Tarek M. Taha,2010
Stefania Fusi,2000
P. Del Giudice,2000
Daniel J. Amit,2000
Ky Van Ha,1998
Satoshi Matsuda,2005
Chuan-Yu Chang,2010
Junying Zheng,2010
Chi Jane Wang,2010
O. De Jesus,2001
A. Pukrittayakamee,2001
Maura E. Hagan,2001
Barbro Back,1998
Kaisa Sere,1998
Hannu Vanharanta,1998
Yi Lu,1998
Hong Guo,1998
Linus Feldkamp,1998
Ronald Marks,2002
Amit Das,2002
Mohamed A. El-Sharkawi,2002
Kuo-Kai Shyu,2006
Minghuan Li,2006
Ignacio Rojas,2000
Jean-Jacques Bernier,2000
R. Rodriguez-Alvarez,2000
Z. Prieto,2000
Andrei Marinescu,2014
Ivana Dusparic,2014
Colin Harris,2014
Vinny Cahill,2014
Siobhán Clarke,2014
S.W. Aiken,1990
M.W. Koch,1990
M.W. Roberts,1990
Piero Cosi,2000
Toru Yamada,1992
Tetsuro Yabuta,1992
António Ferreira,2008
Teresa B. Ludermir,2008
R.R.B. de Aquino,2008
M.M.S. Lira,2008
Otoni Nobrega Neto,2008
Pascal Vincent,2000
Yoshua Bengio,2000
Diogo Losch de Oliveira,2009
Anne M. P. Canuto,2009
Marcilio C. P. de Souto,2009
A.V. Timofeev,1999
Fedor A. Kolushev,1999
A.A. Bogdanov,1999
A. Jagota,1991
Nikolaos Kourentzes,2010
Sven F. Crone,2010
Xiaoying Song,2011
Wenqiang Zhang,2011
Juyang Weng,2011
Aki Vehtari,2000
Simo Särkkä,2000
Jouko Lampinen,2000
Daniel Leite,2009
Pyramo Costa,2009
Fernando Gomide,2009
Edward L. Melanson,2005
T. Bumpus,2005
Stacey Zeigler,2005
S. Marocco,2005
Benjamin Schrauwen,2006
Joris Van Campenhout,2006
Sejun Kim,2011
Donald C. Wunsch,2011
R. M. Freeman,2002
Hujun Yin,2002
Nigel M. Allinson,2002
Claus M. Schneider,1991
H. Card,1991
Bernardete Ribeiro,2010
Catarina Silva,2010
Armando Vieira,2010
António Gaspar-Cunha,2010
João Sérgio Neves,2010
Anthony J. Bagnall,2003
Gavin C. Cawley,2003
Charles J. Fox,2010
Tony J. Prescott,2010
Ignacio Rojas,2000
Héctor Pomares,2000
J. Suarez Gonzalez,2000
Eduardo Ros,2000
M. Salmeron,2000
José Ortega,2000
A. Fernandez Prieto,2000
Eduardo Mercado,1998
A. Kuh,1998
Ronaldo R. B. de Aquino,2010
Manoel A. Carvalho,2010
Otoni Nobrega Neto,2010
Milde M. S. Lira,2010
Givanildo J. de Almeida,2010
Solange N. N. Tiburcio,2010
H. Douzono,2000
Shinji Hara,2000
Yoshio Noguchi,2000
Christian W. Omlin,1992
C. Lee Giles,1992
C. A. Miller,1992
Janusz A. Starzyk,2011
Leandro Rodrigues Manso Silva,2011
Emilio Del-Moral-Hernandez,2011
Eduard Petlenkov,2008
Sven Nõmm,2008
Jüri Vain,2008
Fujio Miyawaki,2008
G. Tepvorachai,2008
Charalampos Papachristou,2008
Yasuo Matsuyama,2011
Carlos A. Cardona,2006
Johan A. K. Suykens,2006
Feng Chu,2006
Lipo Wang,2006
Christopher L. Scofield,1991
D.L. Reilly,1991
Enrique Romero,2002
René Alquézar,2002
Claudio Varini,2004
Tim Wilhelm Nattkemper,2004
Andreas Degenhard,2004
Axel Wismüller,2004
M. Rukonuzzaman,1998
A. A. Mohd Zin,1998
Hashim Shaibon,1998
Kwok Lun Lo,1998
Teuvo Kohonen,2000
Timo Similä,2006
Jarkko Tikka,2006
Markus Eisenbach,2016
Daniel Seichter,2016
Tim Wengefeld,2016
Horst-Michael Gross,2016
G. Cabrera-Vives,2016
Ignacio A. Reyes,2016
F. Forster,2016
Pablo A. Estevez,2016
Juan-Carlos Maureira,2016
Clark Kendrick Go,2016
Bryan Lao,2016
Junichiro Yoshimoto,2016
Kazushi Ikeda,2016
Apurba Gorai,2016
Rajarshi Pal,2016
Phalguni Gupta,2016
Bryan P. Tripp,2017
Hongmei He,2017
Tim Watson,2017
Carsten Maple,2017
Jörn Mehnen,2017
Ashutosh Tiwari,2017
Shigang Yue,2017
Qinbing Fu,2017
Nicoleta Rogovschi,2017
Jun Kitazono,2017
Nistor Grozavu,2017
Toshiaki Omori,2017
Seiichi Ozawa,2017
Alimed Celecia Ramos,2017
René Arnulfo García Hernández,2017
Marley M. B. R. Vellasco,2017
Pedro C. G. da S. Vellasco,2017
Zhengda Qin,2017
Badong Chen,2017
Nanning Zheng,2017
Nicholas Soures,2017
Lydia Hays,2017
Dhireesha Kudithipudi,2017
Amr M. Hassan,2017
Hai Helen Li,2017
Yiran Chen,2017
Jan Faigl,2017
Petr Vana,2017
Brian Delhaisse,2017
Domingo Esteban,2017
Darwin G. Caldwell,2017
Chunyi Liu,2017
Chuan Zhou,2017
Jia Wu,2017
Hongtao Xie,2017
Yue Hu,2017
Li Guo,2017
Lilian Berton,2018
Alneu de Andrade Lopes,2018
Didier A. Vega-Oliveros,2018
Adedamola Wuraola,2018
Nitish Patel,2018
Ruizhi Chen,2018
Hong Ma,2018
Shaolin Xie,2018
Peng Guo,2018
Pin-Lan Li,2018
Donglin Wang,2018
Danilo Gomes Moreira,2018
Joseana Macêdo Fechine,2018
Tiago Colliri,2018
Donghong Ji,2018
Heng Pan,2018
Liang Zhao,2018
Nan Xu,2018
Guandan Chen,2018
Wenji Mao,2018
Siyuan Chen,2018
Chao Peng,2018
Linsen Cai,2018
Lanying Guo,2018
Ihsan Ullah,2016
Alfredo Petrosino,2016
Zahangir Alom,2018
Adam Moody,2018
Naoya Maruyama,2018
Brian Van Essen,2018
Tarek M. Taha,2018
Edward Collier,2018
Robert DiBiano,2018
Supratik Mukhopadhyay,2018
Rakesh Katuwal,2018
Ponnuthurai Nagaratnam Suganthan,2018
Jun Hu,2019
Wendong Zheng,2019
Babajide O. Ayinde,2019
Tamer Inanc,2019
Jacek M. Zurada,2019
Bas van Stein,2019
Hao Wang,2019
Thomas G. Back,2019
Dawid Połap,2019
Marcin Woźniak,2019
Matheus Henrique,2019
Dal Molin Ribeiro,2019
Victor Henrique,2019
Alves Ribeiro,2019
Gilberto Reynoso-Meza,2019
Leandro dos,2019
Santos Coelho,2019
Weipeng Cao,2019
Muhammed J. A. Patwary,2019
Pengfei Yang,2019
Xizhao Wang,2019
Zhong Ming,2019
Zihan Pan,2019
Jibin Wu,2019
Lei Zhang,2019
Haizhou Li,2019
Yansong Chua,2019
Marton Veges,2019
András Lörincz,2019
Van Tang Nguyen,2019
Trung Le,2019
Tue Le,2019
Khanh T. Nguyen,2019
Olivier Y. de Vel,2019
Paul Montague,2019
Lizhen Qu,2019
Dinh Phung,2019
Ranjan Satapathy,2019
Yan Li,2019
Sandro Cavallari,2019
Erik Cambria,2019
Haider Raza,2020
Anirban Chowdhury,2020
Saugat Bhattacharyya,2020
Eiji Mizutani,2008
Stuart E. Dreyfus,2008
Arun Jacob Philip George,2020
Dighanchal Banerjee,2020
Sounak Dey,2020
Arijit Mukherjee,2020
P. Balamurali,2020
Long Qing Chen,2020
Zhihua Liu,2020
Lei Tong,2020
Zheheng Jiang,2020
Shengke Wang,2020
Junyu Dong,2020
Huiyu Zhou,2020
Eduardo Nigri,2020
Nivio Ziviani,2020
Fabio A. M. Cappabianco,2020
Augusto Antunes,2020
Adriano Veloso,2020
Jiexia Ye,2020
Juanjuan Zhao,2020
Kejiang Ye,2020
Cheng-Zhong Xu,2020
Konstantinos Drossos,2020
Stylianos Ioannis Mimilakis,2020
Shayan Gharib,2020
Yanxiong Li,2020
Tuomas Virtanen,2020
Pronab Ghosh,2021
Sami Azam,2021
Khan Md. Hasib,2021
Asif Mahbub Karim,2021
Mirjam Jonkman,2021
Amanullah M. T. Oo,2021
Chiel,1989
Beer,1989
José Alfredo Ferreira Costa,2001
M.L. de Andrade Netto,2001
Kamban Parasuraman,2005
Amin Elshorbagy,2005
Anand Jagota,1992
Giansalvo Cirrincione,2003
Chuan Lu,2003
Maurizio Cirrincione,2003
Sabine Van Huffel,2003
M. Cernansky,2005
M. Makula,2005
Toshio Fukuda,1992
Shunsaku Shiotani,1992
Fumihito Arai,1992
Mauricio Kugler,2005
K. Aoki,2005
Sachiko Kuroyanagi,2005
Atsushi Iwata,2005
Anto Satriyo Nugroho,2005
M. Rychetsky,1999
S. Ortmann,1999
M. Ullmann,1999
Manfred Glesner,1999
Xiaodong Gu,2005
Liming Zhang,2005
Daoheng Yu,2005
Dmitry O. Gorodnichy,2005
He.M. El-Bakry,2005
Qiangfu Zhao,2005
Tapani Raiko,2005
Matti Tornio,2005
Song-Ming Wang,1991
Ching-Chi Hsu,1991
N Gagarine,1992
I. Flood,1992
Pedro Albrecht,1992
Manan Suri,2015
Vivek Parmar,2015
Gilbert Sassine,2015
Fabien Alibart,2015
Giacomo Ferroni,2015
Roberto Bonfigli,2015
Emanuele Principi,2015
Stefano Squartini,2015
Francesco Piazza,2015
Giansalvo Cirrincione,2015
J. Herault,2015
Vincenzo Randazzo,2015
Byungik Ahn,2015
Gregory V. Brown,2001
John R. Barker,2001
DeLiang Wang,2001
Ernst Kussul,1999
Dmitri A. Rachkovskij,1999
Donald C. Wunsch,1999
Shibani Santurkar,2015
Bipin Rajendran,2015
Y. Idan,1991
R. Chevalier,1991
Chi-Sing Leung,1991
K.F. Cheung,1991
Volnei A. Pedroni,1992
Aharon J. Agranat,1992
Charles F. Neugebauer,1992
Amnon Yariv,1992
Plamen Angelov,2015
Robert C. Eberhart,1991
R.W. Dobbins,1991
J.-P. DeCruyenaere,1992
H.M. Hafez,1992
Masahisa Ohta,2003
Kaoru Yamashita,2003
S.J. Verzi,2003
G.L. Heileman,2003
Michael Georgiopoulos,2003
G.C. Anagnostopoulos,2003
T. A. Shibata,1991
Toshio Fukuda,1991
Kazuhiro Kosuge,1991
Fumihito Arai,1991
Masatoshi Tokita,1991
Toyokazu Mitsuoka,1991
George D. Magoulas,2001
Vassilis P. Plagianakos,2001
Michael N. Vrahatis,2001
Kaori Kameyama,1999
Yukio Kosugi,1999
Ofir Turel,2003
I. Muckra,2003
Konstantin K. Likharev,2003
Valeriu Beiu,2003
G. de A. Barreto,2001
Aluizio F. R. Araújo,2001
Pew Thian Yap,2001
Paramesran Raveendran,2001
Seng Huat Ong,2001
Georgios C. Anagnostopoulos,2001
Michael Georgiopoulos,2001
Ritaban Dutta,2003
Evor L. Hines,2003
Julian W. Gardner,2003
Kishana R. Kashwan,2003
Manabendra Bhuyan,2003
Radoslaw Romuald Zakrzewski,2001
Hui Yang,2001
Ming Zhang,2001
Anil K. Jain,1999
Salil Prabhakar,1999
Sharath Pankanti,1999
Kangas,1989
Laaksonen,1989
Venta,1989
Shiro Usui,1990
