Name,Year,Gender
Tristan Crees,2007,M
L. Stallworth,1973,M
Gilles Le Chenadec,2003,M
J. P. Boucher,2003,M
X. Lourton,2003,M
J. E. Augustin,2003,M
Lucy R. Wyatt,2013,M
D.P. Atwater,2013,M
A. Prytz,2013,F
Sven Rehder,2013,M
Chad Whelan,2012,M
Brian M. Emery,2012,M
Calvin C. Teague,2012,M
Donald E. Barrick,2012,M
Libe Washburn,2012,M
Jack R. Harlan,2012,M
Sankaranarayanan Natarajan,2012,M
Christopher Gaudig,2012,M
Marc Hildebrandt,2012,M
John L. Spiesberger,2006,M
J.S. Bird,2003,M
S. Asadov,2003,M
P.H. Kraeutner,2003,M
Marco Costa,2012,M
Pedro Goncalves,2012,M
Alfredo Martins,2012,M
Eduardo Silva,2012,M
Jean-Pierre Hermand,2013,M
Rostand Tayong,2013,M
Sumei Pi,2014,F
Bo He,2014,M
Shujing Zhang,2014,M
Rui Nian,2014,M
Yue Shen,2014,M
Tianhong Yan,2014,M
Rubaina Khan,2010,F
Tawfiq Taher,2010,M
Franz S. Hover,2010,M
François Cazenave,2014,M
Chad Kecy,2014,M
M. Risi,2014,F
Steven H. D. Haddock,2014,M
J.N. Morrison,2003,M
B.S. Evans,2003,M
T.S. James,2003,M
K.D. Allen,2003,M
Terence R. Hammar,2003,M
Kenneth G. Foote,2003,M
Stephen P. Liberatore,2003,M
TJ Sutton,2003,M
Hugh Griffiths,2003,M
Scott Chapman,2003,M
R. Crook,2003,M
M. Way,2003,M
Clayton Jones,2013,M
Andrey K. Morozov,2013,M
Justin Manley,2013,M
Mihaela Barbu,2006,F
Edit J. Kaminsky,2006,F
Russell E. Trahan,2006,M
James F. Hare,2014,M
Shalabh Gupta,2014,F
Junnan Song,2014,M
Kay Endre Fjørtoft,2013,M
Fritz Bekkadal,2013,M
Pawel Kabacik,2013,M
Philippe Courmontagne,2006,M
Fabien Chaillan,2006,M
Junkai Guo,2014,M
Chia-Chi Sung,2014,F
Herng-Hua Chang,2014,M
Anna Rubio,2013,F
Lohitzune Solabarrieta,2013,F
Manuel A. Gonzalez,2013,M
Julien Mader,2013,M
Sonia Castanedo,2013,F
Raúl Medina,2013,F
Guillaume Charria,2013,F
José Luis Aranda,2013,M
D. Sodhi,1975,M
R. Dempster,1975,M
A. Lovik,2007,F
A.R. Bakken,2007,F
J. Dybedal,2007,M
T. Knudsen,2007,M
J. Kjoll,2007,M
Li Wang,2014,M
Yan Lin,2014,M
Shun Chin Ke,2014,M
C. MacDonald,1987,M
Helen Deese,1987,F
Berit Horvei,2010,M
Kjell Bjørgvin Nilsen,2010,M
Pawel Pocwiardowski,2006,M
George Yufit,2006,M
Eric Maillard,2006,M
Peter Lykke Eriksen,2006,M
Loris Cannelli,2013,F
Geert Leus,2013,M
Henry Dol,2013,M
Paul van Walree,2013,M
J. Bono,2003,M
D.J. Overway,2003,M
W.M. Wynn,2003,M
Shahriar Negahdaripour,2010,M
John D. Boon,2012,M
Robert Heitsenrether,2012,M
Winston Hensley,2012,M
W. T. Lin,2014,M
Cheng Siong Chin,2014,M
Ehsan Mesbahi,2014,M
A. Menin,1974,F
Rebecca Paulus,1974,F
Cheol-Ho Yun,2014,M
Nak Yong Ko,2014,M
Yong Wha Moon,2014,M
Jong Ho Moon,2014,M
Roberto Bozzano,2013,M
Sara Pensieri,2013,F
Laura Pensieri,2013,F
Vanessa Cardin,2013,F
Fabio Brunetti,2013,F
Manuel Bensi,2013,M
George Petihakis,2013,M
Tatiana M. Tsagaraki,2013,F
Manolis Ntoumas,2013,M
D. Podaras,2013,M
Leonidas Perivoliotis,2013,M
Bruce Magnell,2010,M
Leonid Ivanov,2010,M
Eric R. Siegel,2010,M
J. Holzschuh,1977,M
Yogang Singh,2014,M
Shankar P. Bhattacharyya,2014,F
V. G. Idichandy,2014,M
Ken Rhinefrank,2010,M
Al Schacher,2010,M
Joseph Prudell,2010,F
Erik Hammagren,2010,M
Chad Stillinger,2010,M
David Naviaux,2010,M
Ted K.A. Brekken,2010,M
Annette von Jouanne,2010,F
D. Weissman,1977,M
Todd A. Thompson,1977,M
R. Mesecar,1981,M
W. Dillon,1981,M
Paul Tabor,1976,M
R. Colwell,1976,M
Donghu Nie,2014,M
Zongxin Sun,2014,F
Guanjun Qiao,2014,F
Songzuo Liu,2014,M
Yanling Yin,2014,F
Nuno Abreu,2010,F
Anibal Matos,2010,M
Patrícia Ramos,2010,M
Nuno Cruz,2010,M
Hangil Joe,2014,M
Min Soo Kim,2014,M
Seok-Min Wi,2014,M
Heeseung Kwon,2014,M
Son-Cheol Yu,2014,M
Landry Bernard,2008,M
Kevin Kern,2008,M
Jing Zhou,2008,F
Chung-Chu Teng,2008,M
Eoin Howlett,2014,M
David J. Schwab,2014,M
Douglas L. Wilson,2014,M
Derrick Snowden,2014,M
Kelly M. Knee,2014,F
Raúl Bardají,2013,F
Jaume Piera,2013,F
D. Inman,1985,M
S. Jenkins,1985,M
Pierre-Philippe Beaujean,2010,M
Edward C. Carlson,2010,M
Jorge E. Quijano,2006,M
Lisa M. Zurk,2006,F
Magne Lorentzen Kolstad,2013,M
Atle Rygg Ardal,2013,M
Kamran Sharifabadi,2013,M
Tore Undeland,2013,M
Hiroshi Matsumoto,2010,M
S. Stalin,2010,M
Robert W. Embley,2010,M
Joseph H. Haxel,2010,M
DelWayne R. Bohnenstiehl,2010,M
Robert P. Dziak,2010,M
Christian Meinig,2010,M
Joseph A. Resing,2010,M
Nancy A Delich,2010,F
Paul Perez,2012,M
William D. Jemison,2012,M
Linda Mullen,2012,F
Alan Laux,2012,M
Heather Brundage,2006,F
L. Cooney,2006,M
Eugene Huo,2006,M
H. Lichter,2006,M
O.A. Oyebode,2006,F
P. Sinha,2006,M
M.J. Stanway,2006,M
T. Stefanov-Wagner,2006,M
K. Stiehl,2006,M
D. Walker,2006,M
Katherine L. Brodie,2012,F
Richard K. Slocum,2012,M
Jesse E. McNinch,2012,M
M. Glenn,1976,M
J. Ransone,1972,M
J. Wright,1972,M
Yann Marcon,2014,M
Juan Carlos Rodríguez,2011,M
M. Giron-Sierra Jose,2011,F
David J. Schwab,1985,M
Paul C. Liu,1985,M
Fred N. Spiess,1976,M
C. Lowenstein,1976,M
Dwight E. Boegeman,1976,M
J. Mudie,1976,M
M. Ana,2006,F
J.T. Cobb,2006,M
B. Shenefelt,2006,F
Richard Tolimieri,2006,M
Andrea Trucco,2013,F
F. Traverso,2013,M
Marco Crocco,2013,M
Michael J. Wilmut,1993,M
John M. Ozard,1993,M
B. Woods,1993,M
Paul F. McKay,2009,M
Cheryl Ann Blain,2009,F
William Gaetz,1993,M
K. Jantzen,1993,M
Harold R. Weinberg,1993,M
Paul Spong,1993,M
Helena Symonds,1993,F
David E. Weissman,1994,M
M.F. van Norden,2005,M
E.N. Arroyo-Suarez,2005,M
A.S. Najjar,2005,M
Michel Ollitrault,1994,M
N. Cortes,1994,M
G. Loaec,1994,M
J.P. Rannou,1994,M
D. Pantzartzis,1993,M
Christian de Moustier,1993,M
D. Alexandrou,1993,M
Forrester Ned C,1992,M
Tatsuo Itoh,1995,M
T. Kamoshida,1995,F
T. Shinke,1995,F
N. Kimata,1995,F
A. Kaya,1995,F
Hiroyasu Fujimori,1995,M
Terutaro Nakamura,1995,F
Itsuo Nakano,1995,M
Dustin Summey,1999,F
J.F. McCormick,1999,M
P.J. Carroll,1999,M
D. Alan Aubrey,1984,M
J. Towbridge,1984,M
W. Spencer,1984,M
R.M. Dunbar,1981,M
S. Roberts,1981,M
S. Wells,1981,M
Xionghu Zhong,2011,M
Hari Vishnu,2011,M
A.B. Premkumar,2011,M
A. S. Madhukumar,2011,M
Stanley Boduch,2006,M
James D. Irish,2006,M
Chris Zervas,2005,M
H.G. Thomas,1994,M
Katsuyoshi Kawaguchi,2000,M
Koichi Hirata,2000,F
H. Miltada,2000,F
Yuka Kaiho,2000,F
Ryoichi Iwase,2000,M
J.H. Kim,1996,M
Brendan J. Moran,1996,M
John J. Leonard,1996,M
James G. Bellingham,1996,M
S.T. Tuohy,1996,M
A. Olmos,2000,M
M. Trucco,2000,M
K. Lebart,2000,M
David A. Lane,2000,F
Soner Soylu,2008,M
Brad Buckham,2008,M
Ron P. Podhorodeski,2008,M
David Le Meur,1994,M
H. Roquet,1994,M
J.-M. Lefèvre,1994,M
Béatrice Fradon,1994,M
Jean Tournadre,1994,M
S. Guyonic,1997,M
A. Salaun,1997,F
C. Queinnec,1997,M
Toru Aoki,1992,M
Satoshi Tsukioka,1992,F
Makoto Hattori,1992,M
Tadashi Adachi,1992,M
N. Ietsugu,1992,M
Tatsuo Itoh,1992,M
T. Nakae,1992,M
D.R. DelBalzo,2002,M
K.P. Hemsteter,2002,M
L. Bowman,1995,M
R. March,1995,M
P. Orenberg,1995,M
D. True,1995,M
H. Herrmann,1995,M
Philipp Woock,2011,M
C.M. Senet,2000,M
J. Seemann,2000,F
Friedwart Ziemer,2000,M
E. Le Rest,1994,M
L. Marce,1994,M
V. Rigaud,1994,M
Digulescu Angela,2014,F
Candel Ion,2014,M
Ioana Cornel,2014,M
Bucur Diana,2014,F
Petrut Teodor,2014,M
W. Bohlen,1982,M
R. Komerska,2006,M
Steven G. Chappell,2006,M
A.H. Nuttall,1995,F
J.J. Davies,2000,M
S.A. Pointer,2000,F
Shaun Dunn,2000,M
Andrea Maccato,1989,F
R.J.P. de Figueii-edo,1989,M
Lisa Emery,2009,F
Richard D. Smith,2009,M
David W. McNeal,2009,M
Bill Hughes,2009,M
Nei Kato,1999,F
Marvin Johnson,1999,M
James C. Preisig,1999,M
Lee Freitag,1999,F
Milan Stojanovic,1999,M
D. Fryxell,1994,M
Pedro Oliveira,1994,F
Antonio M. Pascoal,1994,M
C. Silvestre,1994,M
Armen Bahlavouni,2001,F
D. Andersen,2001,M
P. C. Stein,2001,M
J.E. Manley,2008,M
Bong-Huan Jun,2011,M
Pan-Mook Lee,2011,F
Hyuk Baek,2011,M
Yong-Kon Lim,2011,M
Richard M. Detsch,1989,M
I. Harris,1989,M
Bing Zheng,2012,M
Haiyong Zheng,2012,M
Yong Zhao,2012,M
Yong-Jian Gu,2012,M
Lijun Sun,2012,F
Yuting Sun,2012,F
Zahra Madadi,2011,F
G. V. Anand,2011,M
A.B. Premkumar,2011,M
Karim Djouani,1994,F
Yskandar Hamam,1994,M
T.C. Wilson,1996,M
J. Barth,1996,M
Stephen D. Pierce,1996,M
P. Michael Kosro,1996,M
B.W. Waldorf,1996,M
J.L. Forand,2008,M
V. Larochelle,2008,F
D. Brookes,2008,M
J. S. H. Lee,2008,M
Matthew R. MacLeod,2008,M
R. Dao,2008,M
Garry J. Heard,2008,M
N. McCoy,2008,M
Kit Kollenberg,2008,M
David E. Weissman,2008,M
Mark A. Bourassa,2008,F
Hassan Mahfuz,2011,M
Mohammad Akram,2011,M
Bjørn Jalving,2008,M
J.E. Faugstadmo,2008,M
K. Vestgard,2008,M
Oyvind Hegrenaes,2008,M
O. Engelhardtsen,2008,M
B. Hyland,2008,M
Jesús Llor,2011,M
Milica Stojanovic,2011,F
Manuel P. Malumbres,2011,M
Ping Cao,1991,M
J.M. Cuschieri,1991,M
R. Sudhakar,1991,M
Soner Soylu,2007,M
Brad Buckham,2007,M
Ron P. Podhorodeski,2007,M
Harold W. Puffer,1979,M
Kenneth Duncan,1979,M
Eric von Hofe,1979,M
Dag Winkler,1979,M
Gayle Brewer,1979,M
Spandan Mondal,1979,M
B. Bernstein,1986,M
James S. Zalinski,1986,M
Andrew G. Clark,2011,M
Donna M. Kocak,2011,F
Zhenyu Yang,2014,M
Simon Pedersen,2014,M
Petar Durdevic,2014,M
T. Chari,1981,F
W. Smith,1981,M
S. Chaudhuri,1981,M
Clément Gosselin,1993,M
Louis Lefrançois Perreault,1993,M
C. Vaillancourt,1993,M
Brett A. Hooper,2009,M
B. Timothy Baxter,2009,M
C.C. Piotrowski,2009,M
J. C. Williams,2009,M
J. P. Dugan,2009,M
Chin-Feng Lin,2008,M
Shun-Hsyung Chang,2008,M
Jiangyao Chen,2008,M
Jung-Ting Yan,2008,F
P.K. Paim,2005,M
Bruno Jouvencel,2005,M
Lionel Lapierre,2005,M
W. J. Shaw,1996,M
Albert J. Williams,1996,M
John H. Trowbridge,1996,M
R. Mandelbaum,1994,M
Max Mintz,1994,M
Scott Samson,1999,M
Lawrence C. Langebrake,1999,M
Chad Lembke,1999,M
James Patten,1999,M
G. Thomas,1979,M
C.G. Rauch,2008,M
M. Purcell,2008,M
T. Austin,2008,M
G. Packard,2008,M
S.E. Showalter,2005,M
T. Yamazaki,2007,M
W.L. Jones,1996,M
Josko Zec,1996,M
Cristiano Soares,2011,M
Celestino S. Martins,2011,M
Florian Zabel,2011,F
Antonio Márcio Teodoro Cordeiro Silva,2011,M
José R. B. Gomes,1999,M
Victor Barroso,1999,M
D.B. Trizna,2008,F
Garrity Robert R,2008,M
William Fronzaglia,2008,F
Patrick Ray,2009,M
Michael F. O'Rourke,2009,M
Dean P. Edwards,2009,M
G.B. Cannelli,1990,F
E. D’Ottavi,1990,M
Andrea Prosperetti,1990,F
Pete Smith,1984,M
Douglas M. Frye,1984,M
G. Cresswell,1984,M
K.-H. Mahrt,1984,M
Werner Kroebel,1984,M
S.A. Ruberg,2007,F
R.W. Muzzi,2007,M
S.B. Brandt,2007,M
J.C. Lane,2007,M
T.C. Miller,2007,M
J.J. Gray,2007,M
S.A. Constant,2007,M
E.J. Downing,2007,M
Marlin L. Gendron,2009,M
Maura C. Lohrenz,2009,M
John Dubberley,2009,M
C. Young,1974,M
B. Bernstein,1986,M
R. Smith,1986,M
Vernon L. Asper,2011,M
Walker O. Smith,2011,M
Craig M. Lee,2011,M
Jason I. Gobat,2011,M
Karen J. Heywood,2011,M
Bastien Y. Queste,2011,M
Michael S. Dinniman,2011,M
E.A. Widder,1992,F
F.M. Caimi,1992,M
L.D. Taylor,1992,M
Robert F. Tusting,1992,M
P.J. Hardcastle,1995,M
K. D. Lawson,1983,M
Bernard Lemieux,1983,M
J. Luck,1983,M
David P. Woody,1983,M
Shahriar Negahdaripour,2008,M
Ali Taatian,2008,M
V. J. Cabelli,1984,M
R. Duncanson,1984,M
J. Gaines,1984,M
D. Pedersen,1984,M
R. Sims,1984,M
R. F. Shokes,1984,M
Jingzhou Zhao,1994,F
Ming Jen Tan,1994,M
W.G. Price,1994,M
Philip A. Wilson,1994,M
Robert C. Spindel,1982,M
Peter F. Worcester,1982,M
David F. Webb,1982,M
P. Boutin,1982,M
Kenneth R. Peal,1982,M
A. Bradley,1982,M
Bruno Ferreira,2009,F
Miguel E. Pinto,2009,M
Anibal Matos,2009,M
Nuno Cruz,2009,M
M. Ijaz Khan,2008,M
M.T. Iqbal,2008,M
M. J. Hinchey,2008,M
Andrea Caiti,2011,F
Vincenzo Calabro,2011,M
Sergio Grammatico,2011,M
Andrea Munafo,2011,F
Mirko Stifani,2011,F
R. Bregman,1995,M
R.H. Knapp,1995,M
P.K. Takahashi,1995,M
Walter A. Schroeder,1989,M
S. R. Gittings,1989,M
Michael R. Dardeau,1989,M
P. Fleischer,1989,F
William W. Sager,1989,M
A.W. Shultz,1989,M
R. Rezak,1989,M
A. Driscoll,1981,M
Hermann Gucinski,1986,M
Christian Hempel,2006,M
Ronald A. Iltis,2006,M
A. Prytz,2002,F
Mal Heron,2002,M
Derek Burrage,2002,M
M. Goodberlet,2002,M
Alejandro Moreno Astorga,2011,F
David Moreno-Salinas,2011,M
Dictino Chaos García,2011,M
Joaquín Aranda Almansa,2011,F
P. J. King,2009,M
Roger Lewis,2009,M
Darrell Mouland,2009,M
D. Walker,2009,M
R. De Paulis,2011,M
Claudio Prati,2011,M
S. Scirpoli,2011,M
Fabio Rocca,2011,M
Alberto Tesei,2011,M
P. A. Sletner,2011,F
Stefano Biagini,2011,F
Piero Guerrini,2011,M
F. Gasparoni,2011,F
Cosmo Carmisciano,2011,M
Marina Locritani,2011,F
D.G. Lainiotis,1993,M
Konstantinos N. Plataniotis,1993,M
Dinesh Menon,1993,M
C.J. Charalampous,1993,M
Milan Stojanovic,1994,M
Zoran Zvonar,1994,M
J. Catipovic,1994,M
John G. Proakis,1994,M
D.G. Lainiotis,1993,M
Konstantinos N. Plataniotis,1993,M
D. Penon,1993,M
C.J. Charalampous,1993,M
D. Maddalena,1994,F
W. Prendin,1994,M
Massimo Zampato,1994,M
John Tension,2006,M
Stephen Banfield,2006,M
Herve Jestin,1994,M
Pierre Le Hir,1994,M
Philippe Bassoullet,1994,M
Alison A. Proctor,2007,F
Colin Bradley,2007,M
Emmett Gamroth,2007,M
Jeff Kennedy,2007,M
C. Kannan,2011,M
P. M. Rajeshwari,2011,M
Shibu Jacob,2011,M
A. Malarkkodi,2011,F
R. Dhilsha,2011,F
Malayath Aravindakshan Atmanand,2011,M
Xiaoqun Ma,1999,F
Zoi-Heleni Michalopoulou,1999,F
J.V. Stanley,1995,M
C. Scott,1995,M
Qunyan Ren,2011,M
Ole Grøn,2011,M
Jean-Pierre Hermand,2011,M
S.F. Barstow,1994,M
O. Hang,1994,M
T. van der Vlugt,1994,M
Michael S. Fedosh,1982,M
J. Munday,1982,M
Pedro Calado,2011,M
João Borges de Sousa,2011,M
Pedro Oliveira,1996,F
Antonio M. Pascoal,1996,M
Vitor Silva,1996,F
C. Silvestre,1996,M
J.-M. Leppanen,1994,M
E. Rantajarvi,1994,M
Mika Maunumaa,1994,F
M. Larinmaa,1994,F
Jukka Pajala,1994,F
Enrique Fernandez-Perdomo,2011,M
Daniel Hernández-Sosa,2011,M
Josep Isern-Gonzalez,2011,M
Jorge Cabrera-Gámez,2011,M
Antonio C. Domínguez-Brito,2011,M
Victor Prieto-Maranon,2011,F
Eric Pouliquen,1999,M
B. Zerr,1999,M
Nicholas G. Pace,1999,M
F. Spina,1999,F
Michael N. Clifford,1994,M
Clive Horton,1994,M
Jurriaan Schmitz,1994,M
V. J. Cabelli,1982,M
D. Pedersen,1982,M
Stephanie Kemna,2015,F
David A. Caron,2015,M
Gaurav S. Sukhatme,2015,M
S. Digby,1999,M
T. Antczak,1999,M
Robert R. Leben,1999,M
George H. Born,1999,M
Stefan Barth,1999,M
R. Cheney,1999,M
D.M. Foley,1999,M
Gustavo Goni,1999,M
Georg Jacobs,1999,M
N. Shay,1999,M
J.C. Van Ryzin,1991,M
T.K. Leraand,1991,M
Oscar Alvarez-Silva,2011,M
Andrés F. Osorio,2011,M
Santiago Ortega,2011,M
P. Agudelo-Restrepo,2011,M
Roberto Bono,1994,M
Massimo Caccia,1994,F
Gianmarco Veruggio,1994,M
Ferial El-Hawary,1989,F
Robert Sutton,1994,M
Catherine L. Johnson,1994,F
Graham Roberts,1994,M
R.E. Loke,1999,M
J. M. H. du Buf,1999,M
Manuel F. Fernandez,1993,M
A. Aridgides,1993,F
J. Bourdelais,1993,F
Konstantin Kebkal,2000,M
R. Bannasch,2000,M
Robert Tyce,1999,M
F. de Strobel,1999,M
Vieri Grandi,1999,F
L. Gualdesi,1999,M
Ferial El-Hawary,1981,F
W. Vetter,1981,M
Shivakumar Shivarudrappa,2009,M
Kevin B. Briggs,2009,M
Valerie Hartmann,2009,M
Antonio Novellino,2015,M
Monica Terenziani,2015,F
Giacomo Benedetti,2015,F
Giuseppe Manzella,2015,M
Patrick Gorringe,2015,M
Dick Schaap,2015,M
Sylvie Pouliquen,2015,F
Lesley Rickards,2015,M
Justin Burnett,2015,M
Frank R Rack,2015,M
Bob Zook,2015,M
Britney E. Schmidt,2015,F
Elysia Taylor,2015,F
James Bonner,2015,M
Russell M. Nelson,2015,M
Christopher C. Fuller,2015,M
William D. Kirkey,2015,M
Stephanie Cappelli,2015,F
Ulrik Dam Nielsen,2015,M
Mikkel Bjerregard,2015,M
Roberto Galeazzi,2015,M
Thor I. Fossen,2015,M
Hesham Alhumyani,2015,F
Reda A. Ammar,2015,F
Ayman Alharbi,2015,M
Sherif Tolba,2015,F
Astrid H. Brodtkorb,2015,M
Ulrik Dam Nielsen,2015,M
Asgeir J. Sørensen,2015,M
Yanwu Zhang,2015,F
Brian Kieft,2015,M
Robert McEwen,2015,M
Jordan Stanway,2015,M
James G. Bellingham,2015,M
John J. Ryan,2015,M
Brett Hobson,2015,M
Douglas Pargett,2015,M
James M. Birch,2015,M
Christopher A. Scholin,2015,M
Maia Hoeberechts,2015,F
Dwight Owens,2015,M
David Riddell,2015,M
Andrew W. Robertson,2015,M
Sylvia T. Cole,2015,F
Fredrick T. Thwaites,2015,M
Richard A. Krishfield,2015,M
John M. Toole,2015,M
Matthew J. Bays,2015,M
Richard Tatum,2015,M
Lee Cofer,2015,M
James D. Perkins,2015,M
Johanna Hansen,2015,M
Dehann Fourie,2015,F
James L. Kinsey,2015,M
C. Pontbriand,2015,M
John Ware,2015,M
N. Farr,2015,M
Carl Kaiser,2015,M
Maurice A. Tivey,2015,F
Vinod Ramnath,2015,M
Viktor Feygels,2015,M
Hemanth Kalluri,2015,M
Brant Smith,2015,M
Harun Yetkin,2015,M
Collin C. Lutz,2015,M
Daniel J. Stilwell,2015,M
Joao Britto,2015,M
Diego Cesar,2015,M
Rafael Saback,2015,M
Sascha Arnold,2015,M
Christopher Gaudig,2015,M
Jan Albiez,2015,M
Andrew R. Spielvogel,2015,M
Louis L. Whitcomb,2015,M
Scott L. Gibson,2015,M
Brian McCarter,2015,M
Daniel J. Stilwell,2015,M
Wayne L. Neu,2015,M
Cmg Zwarts,1974,M
Roee Diamant,2016,M
Paolo Casari,2016,M
Michele Zorzi,2016,F
Matthew Sherlock,2016,M
Andreas Marouchos,2016,M
Alan J. Williams,2016,M
Aaron Tyndall,2016,M
Jonas Osterloff,2016,M
Ingunn Nilssen,2016,F
Tim Wilhelm Nattkemper,2016,M
Chien Chern Cheah,2004,F
Yuhan Sun,2004,M
D. Van Cappel,1998,M
P. Alinat,1998,M
Vincent K. McDonald,1998,M
Joseph Rice,1998,M
C.L. Fletcher,1998,M
Farid Askari,1998,M
Benoit Zerr,1998,M
Kunde Yang,2004,M
Yuanliang Ma,2004,F
Pepijn van de Ven,2004,M
Colin Flanagan,2004,M
Daniel Toal,2004,M
Jose E. Fernandez,2004,M
Anthony Matthews,2004,M
D.A. Cook,2004,M
J.S. Stroud,2004,M
F.M. Caimi,1998,M
B.C. Bailey,1998,M
Joel H. Blatt,1998,M
M. Green,1998,M
J.A. Rice,1998,F
Kunde Yang,2004,M
Yuanliang Ma,2004,F
Shefeng Yan,2004,F
Artashes K. Arakelyan,1998,M
Astghik K. Hambaryan,1998,M
A.K. Arakelian,1998,F
Lee Freitag,2004,F
Milan Stojanovic,2004,M
Tom O'Reilly,2004,M
K. Headley,2004,M
Robert Herlien,2004,M
M. Risi,2004,F
D. Davis,2004,M
Dorothy Edgington,2004,F
Kevin Gomes,2004,M
T. Meese,2004,F
J. M. Graybeal,2004,M
M. Chaffey,2004,M
R. Wiegert,2004,M
J.W. Purpura,2004,F
C.L. Nesbitt,2004,M
Joseph L. Lopes,2004,M
Yashar M. Aval,2016,M
Yu Han,2016,M
Andrew Tu,2016,M
Stefano Basagni,2016,M
Milica Stojanovic,2016,F
Yunsi Fei,2016,F
Eric T. Wolbrecht,2016,M
J. Osborn,2016,M
S. Qualls,2016,M
R Ross,2016,M
J. Canning,2016,M
Michael J. Anderson,2016,M
D. Edwards,2016,M
K. Laws,2016,M
John F. Vesecky,2016,M
M. N. Lovellette,2016,F
Jeffrey D. Paduan,2016,M
J. Sánchez Almeida,2016,F
António Ferreira,2016,F
Bruno Matias,2016,M
Alexandre Dias,2016,M
Alfredo Martins,2016,M
Francisco Silva,2016,F
J. Vladimir Oliveira,2016,F
Pedro Sousa,2016,M
Gumersindo Feijoo,2016,M
Tiago F. S. Miranda,2016,F
C. Marisa R. Almeida,2016,F
Expedito Eustáquio Ribeiro da Silva,2016,F
Azriel Sinai,2016,M
Alon Amar,2016,M
Guy Gilboa,2016,M
James M. Ryan,2016,M
David B. Cline,2016,M
Clyde J. Dawe,2016,F
Paul R. McGill,2016,M
Y. Zhang,2016,M
J. M. Joseph,2016,M
Tetyana Margolina,2016,F
M. Caillat,2016,M
M. Dominik Fischer,2016,M
Andrew DeVogelaere,2016,M
Alison K. Stimpert,2016,M
Brandon L. Southall,2016,M
Doug Grimmett,2016,M
Randall Plate,2016,M
I. Masmitja,2016,F
Spartacus Gomáriz,2016,M
Joaquín del Río Fernandez,2016,M
Brian Kieft,2016,M
Tom O'Reilly,2016,M
Yuya Nishida,2016,F
Takashi Sonoda,2016,F
Shinsuke Yasukawa,2016,M
Jong Hyun Ahn,2016,M
Kazunori Nagano,2016,M
Kazuo Ishii,2016,M
Tamaki Ura,2016,F
Ryan Mabry,2016,M
Jesse Ardonne,2016,F
Joshua Weaver,2016,M
Drew Lucas,2016,M
Matthew J. Bays,2016,M
Mehmet Ali Koseoglu,2016,M
Alper Bereketli,2016,M
Ilkay Yazgi,2016,F
Burcu Yeni,2016,F
Raj S. M. Alex,2016,M
S. Deepa,2016,F
M H Supriya,2016,F
Andrew T. Ziegwied,2016,M
Vince Dobbin,2016,M
Sarah Dyer,2016,F
Chris Pierpoint,2016,M
Natalia A. Sidorovskaia,2016,F
Andrea Petroni,2015,F
Stefano Pergoloni,2015,M
Mauro Biagi,2015,F
Stefania Colonnese,2015,F
Roberto Cusani,2015,M
Gaetano Scarano,2015,M
Scott M. Reed,2003,M
Yvan Petillot,2003,M
J. Bell,2003,M
Yong-Hoon Cho,2017,M
Jinwhan Kim,2017,M
David R. Williams,2018,M
Ulrich Behrje,2018,M
Cedric Isokeit,2018,M
Benjamin Meyer,2018,M
Erik Maehle,2018,F
Cong Wang,2018,M
Qifeng Zhang,2018,M
Qiucheng Zhang,2018,M
Yunxiu Zhang,2018,F
Huo Liangqing,2018,F
Xiaohui Wang,2018,F
Gabriele Ferri,2018,F
Jeffrey Bates,2018,M
Pietro Stineo,2018,M
Alessandra Tesei,2018,F
Kevin D. LePage,2018,M
Domenico Curto,2018,M
Sabrina Neugebauer,2018,F
Alessia Viola,2018,F
Marzia Traverso,2018,M
Vincenzo Franzitta,2018,F
Marco Trapanese,2018,M
Ame Lamm,2018,F
Axel Hahn,2018,M
Alison Proctor,2018,M
Yulia Zarayskaya,2018,F
E. Bazhenova,2018,F
Masanao Sumiyoshi,2018,M
Rochelle Wigley,2018,F
Jaya Roperez,2018,M
Karolina Zwolak,2018,F
Seeboruth Sattiabaruth,2018,M
H. Sade,2018,F
Neil Tinmouth,2018,M
Benjamin K. Simpson,2018,M
Stian Michael Kristoffersen,2018,M
Nobuyuki Okamoto,2018,M
Satoshi Shiokawa,2018,F
Seiya Kawano,2018,M
Hironobu Sakurai,2018,F
Norihiro Yamaji,2018,M
Masaomi Kurihara,2018,F
Gregory Murad Reis,2018,M
Hector Leon,2018,M
Tauhidul Alam,2018,M
Jacob Anderson,2018,M
Leonardo Bobadilla,2018,M
Ryan Smith,2018,M
Payal Gupta,2018,F
Monika Agrawal,2018,F
Franco Hidalgo,2018,M
Chris Kahlefendt,2018,M
Thomas Bräunl,2018,M
Ding Li-Da,2018,F
Wang Shilian,2018,F
Zhang Wei,2018,M
Daniel Prakash,2018,M
Jaden Dicopolous,2018,M
Hugh Roarty,2018,M
Julio Morel,2018,M
Miguel Canals,2018,M
Colin E. Evans,2018,M
Jack T. Rowley,2018,M
Dong Cui,2018,M
Brendan Englot,2018,M
Rongxin Cui,2018,M
Demin Xu,2018,M
Ammar Amory,2018,M
Erik Maehle,2018,F
Marc A. Pinto,2018,M
Shawn P. Johnson,2018,M
Daniel G. Brown,2018,M
Dmitri Truhachev,2018,M
Christian Schlegel,2018,M
Murwan Bashir,2018,M
Jean-Francois Bousquet,2018,M
Fuguang Ding,2018,M
